id,text,language,hate_type,target_group,severity,confidence,source_dataset
8526,Erokom lokjon society noshto kore!!!,english,-1,-1,1,1.0,toxic_comments
8527,You are disgusming...,banglish,-1,-1,1,1.0,toxic_comments
8528,You areydisgusting!!! 😡,banglish,-1,-1,2,1.0,toxic_comments
8529,You are Risgusting 😂,bangla,-1,-1,1,1.0,toxic_comments
8530,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8531,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8532,Erokom lokjon society noshto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8533,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8534,You are disgusting 🤮,bangla,-1,-1,2,1.0,toxic_comments
8535,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8536,You are ddsgusting...,english,-1,-1,1,1.0,toxic_comments
8537,Tomi ekdom worst manus 🤮,banglish,-1,-1,2,1.0,toxic_comments
8538,Tomi Gkdom worst manus 😡,bangla,-1,-1,2,1.0,toxic_comments
8539,Erokom lokjon society noshto kore??,bangla,-1,-1,1,1.0,toxic_comments
8540,Tomi ekdom worzt manus 😡,bangla,-1,-1,1,1.0,toxic_comments
8541,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8542,Erokom lokjon society noshto kore...,bangla,-1,-1,1,1.0,toxic_comments
8543,You are disgusting 🤮,english,-1,-1,2,1.0,toxic_comments
8544,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8545,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8546,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8547,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8548,You are disgustinh 😂,banglish,-1,-1,1,1.0,toxic_comments
8549,Tomi ekdom worst manus...,english,-1,-1,2,1.0,toxic_comments
8550,Tomi ekdom worst manuh!!!,bangla,-1,-1,2,1.0,toxic_comments
8551,You are kisgusting... 😡,bangla,-1,-1,1,1.0,toxic_comments
8552,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8553,Erokom lokjon society noshto kore...,bangla,-1,-1,1,1.0,toxic_comments
8554,Erokom lokjon society noshto kore 😂,banglish,-1,-1,1,1.0,toxic_comments
8555,Erokom lokjon society noshto kore 🤮,bangla,-1,-1,1,1.0,toxic_comments
8556,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8557,Tomi ekdom worst manus 😡,bangla,-1,-1,2,1.0,toxic_comments
8558,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8559,Erokom lokjon society noshqo kore...,english,-1,-1,1,1.0,toxic_comments
8560,Erokom lokjon society noshto kore 😡,banglish,-1,-1,1,1.0,toxic_comments
8561,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8562,Tomi ekdom worst mfnus,english,-1,-1,2,1.0,toxic_comments
8563,You are disgusting...,banglish,-1,-1,2,1.0,toxic_comments
8564,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8565,Erokom lokjon society noshto kore...,banglish,-1,-1,1,1.0,toxic_comments
8566,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8567,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8568,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8569,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8570,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8571,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8572,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8573,Tomi ekdom worst manus?? 😡,english,-1,-1,2,1.0,toxic_comments
8574,Ezokom lokjon society noshto kore 😂,bangla,-1,-1,1,1.0,toxic_comments
8575,You areudisgusting,banglish,-1,-1,2,1.0,toxic_comments
8576,ErokomXlokjon society noshto kore... 🤮,banglish,-1,-1,1,1.0,toxic_comments
8577,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8578,You are desgusting 🤮,banglish,-1,-1,1,1.0,toxic_comments
8579,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8580,Yku are disgusting??,bangla,-1,-1,2,1.0,toxic_comments
8581,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8582,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8583,Erokom lokjon society noshto kore!!! 😂,banglish,-1,-1,1,1.0,toxic_comments
8584,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8585,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8586,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8587,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8588,You are disJusting,bangla,-1,-1,1,1.0,toxic_comments
8589,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8590,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8591,You are disgusting!!!,bangla,-1,-1,2,1.0,toxic_comments
8592,Tomi ekdom worst manus... 🤮,bangla,-1,-1,2,1.0,toxic_comments
8593,You are disgusting 🤮,english,-1,-1,2,1.0,toxic_comments
8594,Tomi ekdom worst manus... 😡,english,-1,-1,2,1.0,toxic_comments
8595,You are disgustikg,bangla,-1,-1,1,1.0,toxic_comments
8596,Yyu are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8597,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8598,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8599,Tomi ekdom worst manus 🤮,english,-1,-1,2,1.0,toxic_comments
8600,You are disgusting 🤮,banglish,-1,-1,2,1.0,toxic_comments
8601,You are disgusting 😡,banglish,-1,-1,2,1.0,toxic_comments
8602,ErokVm lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8603,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8604,Erokom lokjon society noshto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8605,Erokom lokjon society noshto Gore,english,-1,-1,1,1.0,toxic_comments
8606,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8607,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8608,You are dijgusting,bangla,-1,-1,1,1.0,toxic_comments
8609,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8610,Tomi ekdom worst manus!!!,banglish,-1,-1,2,1.0,toxic_comments
8611,Erokom lokjAn society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8612,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8613,Tomi ekdom worst manus??,english,-1,-1,2,1.0,toxic_comments
8614,Tomi ekdoQ worst manus,english,-1,-1,2,1.0,toxic_comments
8615,Erokom lokjon society noshto kore?? 😤,bangla,-1,-1,1,1.0,toxic_comments
8616,Youuare disgusting 😡,english,-1,-1,2,1.0,toxic_comments
8617,Youhare disgusting,banglish,-1,-1,2,1.0,toxic_comments
8618,Tomi ekdom worst manus??,banglish,-1,-1,2,1.0,toxic_comments
8619,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8620,Erokom lokjon society noshto kore...,english,-1,-1,1,1.0,toxic_comments
8621,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8622,Erokom lokjon Jociety noshto kore,english,-1,-1,1,1.0,toxic_comments
8623,Tomi ekdam worst manus,english,-1,-1,2,1.0,toxic_comments
8624,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8625,Tomi ekdom worst manus 😤,bangla,-1,-1,2,1.0,toxic_comments
8626,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8627,Yov are disgusting,english,-1,-1,2,1.0,toxic_comments
8628,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8629,Tomi ekdom worst manus!!!,bangla,-1,-1,2,1.0,toxic_comments
8630,Erokom lokjon society noshto kore??,banglish,-1,-1,1,1.0,toxic_comments
8631,You are disgusting...,bangla,-1,-1,2,1.0,toxic_comments
8632,Erokom lokjon society noshto kore 😂,bangla,-1,-1,1,1.0,toxic_comments
8633,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8634,Tomi ekdom worst manus!!!,english,-1,-1,2,1.0,toxic_comments
8635,Erokom lokjon society noshto kore 🤮,english,-1,-1,1,1.0,toxic_comments
8636,Tomi ekdom worst manus!!! 😤,bangla,-1,-1,2,1.0,toxic_comments
8637,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8638,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8639,Erokom lokjon society noshto kore!!!,english,-1,-1,1,1.0,toxic_comments
8640,You are disgustiwg...,bangla,-1,-1,1,1.0,toxic_comments
8641,Erokom lokjon soPiety noshto kore 😡,english,-1,-1,1,1.0,toxic_comments
8642,YouVare disgusting,bangla,-1,-1,2,1.0,toxic_comments
8643,Tomi ekdoG worst manus 🤮,bangla,-1,-1,2,1.0,toxic_comments
8644,You zre disgusting!!!,english,-1,-1,2,1.0,toxic_comments
8645,Tomi ekdom woMst manus!!!,bangla,-1,-1,1,1.0,toxic_comments
8646,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8647,Tomi ekdom worst manus?? 😡,bangla,-1,-1,2,1.0,toxic_comments
8648,Erokom lokjon society noshto kore 😂,bangla,-1,-1,1,1.0,toxic_comments
8649,Tomi ekdom worst mxnus 😡,banglish,-1,-1,2,1.0,toxic_comments
8650,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8651,Ttmi ekdom worst manus??,bangla,-1,-1,2,1.0,toxic_comments
8652,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8653,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8654,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8655,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8656,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8657,You are disgusting!!! 😂,banglish,-1,-1,2,1.0,toxic_comments
8658,Tomi ekdom wornt manus...,english,-1,-1,1,1.0,toxic_comments
8659,Tomi ekdom worst manus??,banglish,-1,-1,2,1.0,toxic_comments
8660,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8661,Tomi ekdom worst manus 😡,banglish,-1,-1,2,1.0,toxic_comments
8662,Tomi ekdom worst ganus,english,-1,-1,2,1.0,toxic_comments
8663,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8664,Erokom lokjon society noshto kore 😡,bangla,-1,-1,1,1.0,toxic_comments
8665,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8666,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8667,Tomi ekdom worst manus!!!,bangla,-1,-1,2,1.0,toxic_comments
8668,Erokom lokjon society noshto kore!!! 😡,english,-1,-1,1,1.0,toxic_comments
8669,Tomi ekdom worst manus 😤,banglish,-1,-1,2,1.0,toxic_comments
8670,Tomi ekdom worut manus,bangla,-1,-1,1,1.0,toxic_comments
8671,Erokom lokjon socieiy noshto kore,english,-1,-1,1,1.0,toxic_comments
8672,You are disgusting!!!,english,-1,-1,2,1.0,toxic_comments
8673,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8674,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8675,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8676,You are disgusting 😡,bangla,-1,-1,2,1.0,toxic_comments
8677,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8678,You are disgulting!!!,bangla,-1,-1,1,1.0,toxic_comments
8679,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8680,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8681,Erokom lokjon society noshto kPre,bangla,-1,-1,1,1.0,toxic_comments
8682,oou are disgusting 🤮,banglish,-1,-1,2,1.0,toxic_comments
8683,You are dimgusting,banglish,-1,-1,1,1.0,toxic_comments
8684,You are disgusting??,english,-1,-1,2,1.0,toxic_comments
8685,You are disgusting...,english,-1,-1,2,1.0,toxic_comments
8686,You are disgusting 😂,english,-1,-1,2,1.0,toxic_comments
8687,Erokox lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8688,You are disgusting... 😡,bangla,-1,-1,2,1.0,toxic_comments
8689,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8690,You are disgusting 🤮,bangla,-1,-1,2,1.0,toxic_comments
8691,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8692,Erokom lokjon sociecy noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8693,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8694,You are disgusting 🤮,english,-1,-1,2,1.0,toxic_comments
8695,You are disguCting,banglish,-1,-1,1,1.0,toxic_comments
8696,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8697,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8698,You are disgusting?? 😂,english,-1,-1,2,1.0,toxic_comments
8699,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8700,Tomi ekdom worst manus??,bangla,-1,-1,2,1.0,toxic_comments
8701,Erokom lokjon society noshto kore 😤,banglish,-1,-1,1,1.0,toxic_comments
8702,You are dSsgusting 😡,english,-1,-1,1,1.0,toxic_comments
8703,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8704,Erokom lokjon society noshto kore!!!,bangla,-1,-1,1,1.0,toxic_comments
8705,Tomi ekdom worst manus 🤮,english,-1,-1,2,1.0,toxic_comments
8706,You are disgusting 🤮,banglish,-1,-1,2,1.0,toxic_comments
8707,Tomi ekdom worst manus!!!,english,-1,-1,2,1.0,toxic_comments
8708,Tomi ekdom worst manus 😤,banglish,-1,-1,2,1.0,toxic_comments
8709,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8710,You are disgusting... 😤,banglish,-1,-1,2,1.0,toxic_comments
8711,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8712,You are disgusting!!!,english,-1,-1,2,1.0,toxic_comments
8713,Erokom lokjon sBciety noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8714,Erokom lokjon societyEnoshto kore...,english,-1,-1,1,1.0,toxic_comments
8715,Tomi ekdom worst manus 😂,banglish,-1,-1,2,1.0,toxic_comments
8716,You are dGsgusting!!!,banglish,-1,-1,1,1.0,toxic_comments
8717,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8718,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8719,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8720,Erokom lokjon society noshto kore 🤮,banglish,-1,-1,1,1.0,toxic_comments
8721,You are disgusting... 🤮,banglish,-1,-1,2,1.0,toxic_comments
8722,Erokom lokjon society noshto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8723,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8724,Tomi ekdom worst manuy,banglish,-1,-1,2,1.0,toxic_comments
8725,You are disgusting 😤,banglish,-1,-1,2,1.0,toxic_comments
8726,Tomi ekdZm worst manus??,banglish,-1,-1,2,1.0,toxic_comments
8727,Erokom lokjon society noshto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8728,Erokom lokjon society noshto kore??,english,-1,-1,1,1.0,toxic_comments
8729,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8730,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8731,Tomi ekdomzworst manus,banglish,-1,-1,2,1.0,toxic_comments
8732,Tomi ekdom norst manus...,bangla,-1,-1,1,1.0,toxic_comments
8733,Erokom lokjon society noshto kore!!!,bangla,-1,-1,1,1.0,toxic_comments
8734,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8735,Erokom lokjon society noshto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8736,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8737,Tomi ekdoB worst manus,english,-1,-1,2,1.0,toxic_comments
8738,You are disgusting!!!,bangla,-1,-1,2,1.0,toxic_comments
8739,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8740,Tomi ekdoN worst manus,english,-1,-1,2,1.0,toxic_comments
8741,Erokom lokjon society noshto kore?? 😡,banglish,-1,-1,1,1.0,toxic_comments
8742,Tomi ekdVm worst manus,english,-1,-1,2,1.0,toxic_comments
8743,Erokom lokjon society noshto kore??,english,-1,-1,1,1.0,toxic_comments
8744,You aoe disgusting 😂,banglish,-1,-1,2,1.0,toxic_comments
8745,Tomi ekdom worstUmanus 😂,bangla,-1,-1,2,1.0,toxic_comments
8746,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8747,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8748,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8749,Erokom lokjyn society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8750,You are disgusting 😂,bangla,-1,-1,2,1.0,toxic_comments
8751,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8752,Tomi ezdom worst manus 🤮,bangla,-1,-1,2,1.0,toxic_comments
8753,Erokom lokcon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8754,Erokom lokjon society noshto kore??,banglish,-1,-1,1,1.0,toxic_comments
8755,Tomi ekdom worst manus... 😤,bangla,-1,-1,2,1.0,toxic_comments
8756,Tomi eMdom worst manus...,english,-1,-1,2,1.0,toxic_comments
8757,Erokom lokjoH society noshto kore 🤮,bangla,-1,-1,1,1.0,toxic_comments
8758,Ysu are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8759,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8760,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8761,You are disgusting 😡,banglish,-1,-1,2,1.0,toxic_comments
8762,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8763,You are disgusting 😤,bangla,-1,-1,2,1.0,toxic_comments
8764,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8765,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8766,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8767,Tomi ekdom worst mfnus,english,-1,-1,2,1.0,toxic_comments
8768,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8769,Erokom lokjon society noshto kore??,english,-1,-1,1,1.0,toxic_comments
8770,You are disgusting?? 😤,english,-1,-1,2,1.0,toxic_comments
8771,Tomi ekdom worst maKus 🤮,bangla,-1,-1,2,1.0,toxic_comments
8772,Tomi ekdom worst manus 😂,english,-1,-1,2,1.0,toxic_comments
8773,Erokom lvkjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8774,Erokom lokjon society noshto kore...,bangla,-1,-1,1,1.0,toxic_comments
8775,Erokom lokjon society noshto kore...,bangla,-1,-1,1,1.0,toxic_comments
8776,You are disgusting!!!,banglish,-1,-1,2,1.0,toxic_comments
8777,You Pre disgusting,bangla,-1,-1,2,1.0,toxic_comments
8778,ErokoU lokjon society noshto kore 😤,bangla,-1,-1,1,1.0,toxic_comments
8779,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8780,You are disgusting...,bangla,-1,-1,2,1.0,toxic_comments
8781,Erokom lokjon society noshto kore??,bangla,-1,-1,1,1.0,toxic_comments
8782,Tomi ekdom worstqmanus 😤,bangla,-1,-1,2,1.0,toxic_comments
8783,Tomi ekdom worst manus??,banglish,-1,-1,2,1.0,toxic_comments
8784,Tomi ekdom worst manus 😤,bangla,-1,-1,2,1.0,toxic_comments
8785,You are disgusting 🤮,english,-1,-1,2,1.0,toxic_comments
8786,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8787,Tomi ekdom worst manus 😤,banglish,-1,-1,2,1.0,toxic_comments
8788,Erokom lokjon society noqhto kore...,banglish,-1,-1,1,1.0,toxic_comments
8789,Erokom lokjon society noshto kore?? 😡,english,-1,-1,1,1.0,toxic_comments
8790,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8791,You areedisgusting 😂,bangla,-1,-1,2,1.0,toxic_comments
8792,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8793,Erokom lokjon society noshto kore...,bangla,-1,-1,1,1.0,toxic_comments
8794,Tomi ekdom worsE manus,bangla,-1,-1,1,1.0,toxic_comments
8795,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8796,You are disgusting?? 😂,banglish,-1,-1,2,1.0,toxic_comments
8797,Tomi ekdom worst manus 😤,bangla,-1,-1,2,1.0,toxic_comments
8798,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8799,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8800,You are disgusting!!! 😂,bangla,-1,-1,2,1.0,toxic_comments
8801,You are disgusAing!!!,english,-1,-1,1,1.0,toxic_comments
8802,You are disgusting 😡,bangla,-1,-1,2,1.0,toxic_comments
8803,Erokom lokjon society nAshto kore,bangla,-1,-1,1,1.0,toxic_comments
8804,You are disLusting,bangla,-1,-1,1,1.0,toxic_comments
8805,Erokom lokjon society noshto kore??,bangla,-1,-1,1,1.0,toxic_comments
8806,Tomi ekdom worst manus 😂,banglish,-1,-1,2,1.0,toxic_comments
8807,You areFdisgusting,banglish,-1,-1,2,1.0,toxic_comments
8808,Tomi ekdom worst manus...,bangla,-1,-1,2,1.0,toxic_comments
8809,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8810,Tomi ekdom worOt manus??,english,-1,-1,1,1.0,toxic_comments
8811,Tomi ekdom worst manus??,english,-1,-1,2,1.0,toxic_comments
8812,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8813,Tomi ekdom worst manus...,bangla,-1,-1,2,1.0,toxic_comments
8814,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8815,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8816,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8817,Erokom lokjon society Boshto kore,banglish,-1,-1,1,1.0,toxic_comments
8818,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8819,You are disgusting 😤,english,-1,-1,2,1.0,toxic_comments
8820,Erokom lokjgn society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8821,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8822,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8823,Tomi ekdom worst manms,english,-1,-1,2,1.0,toxic_comments
8824,Tomi ekdom worst manus 😡,bangla,-1,-1,2,1.0,toxic_comments
8825,Erokom lokjon society nosNto kore!!!,banglish,-1,-1,1,1.0,toxic_comments
8826,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8827,You are disgusting...,english,-1,-1,2,1.0,toxic_comments
8828,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8829,You arw disgusting 🤮,bangla,-1,-1,2,1.0,toxic_comments
8830,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8831,Tomi ekdom worst manus!!! 😂,banglish,-1,-1,2,1.0,toxic_comments
8832,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8833,TomiVekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8834,Tomi ekdom worst manus!!!,bangla,-1,-1,2,1.0,toxic_comments
8835,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8836,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8837,Erokom lokjon sociity noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8838,Erokom lokjon society noshtS kore,banglish,-1,-1,1,1.0,toxic_comments
8839,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8840,TWmi ekdom worst manus!!!,bangla,-1,-1,2,1.0,toxic_comments
8841,You are disgusting,bangla,-1,-1,2,1.0,toxic_comments
8842,Erokom lokjon society nosito kore,banglish,-1,-1,1,1.0,toxic_comments
8843,You are disgustiYg,banglish,-1,-1,1,1.0,toxic_comments
8844,You are disgusting 😤,english,-1,-1,2,1.0,toxic_comments
8845,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8846,Erokom lokjon society noshto kore??,bangla,-1,-1,1,1.0,toxic_comments
8847,You are disgusting... 🤮,banglish,-1,-1,2,1.0,toxic_comments
8848,Erokom lokjon society noshto kore 🤮,english,-1,-1,1,1.0,toxic_comments
8849,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8850,You are disgusting!!!,bangla,-1,-1,2,1.0,toxic_comments
8851,Erokom lokjon socieuy noshto kore!!!,bangla,-1,-1,1,1.0,toxic_comments
8852,You are disgusting... 😤,banglish,-1,-1,2,1.0,toxic_comments
8853,Tomi ekdom worst manus...,bangla,-1,-1,2,1.0,toxic_comments
8854,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8855,Erokom lokjon society noshto kore 🤮,english,-1,-1,1,1.0,toxic_comments
8856,Erokom lokjon society noshto kore,bangla,-1,-1,1,1.0,toxic_comments
8857,oou are disgusting,english,-1,-1,2,1.0,toxic_comments
8858,Erokom lokjon socieky noshto kore,english,-1,-1,1,1.0,toxic_comments
8859,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8860,Erokom lokjon society noshto kore... 😂,bangla,-1,-1,1,1.0,toxic_comments
8861,Tomi ekdom worst manus... 😤,banglish,-1,-1,2,1.0,toxic_comments
8862,You are disgusting!!!,banglish,-1,-1,2,1.0,toxic_comments
8863,You are disgusting?? 😂,bangla,-1,-1,2,1.0,toxic_comments
8864,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8865,Tomi ekdom worst manus??,bangla,-1,-1,2,1.0,toxic_comments
8866,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8867,You arehdisgusting 🤮,bangla,-1,-1,2,1.0,toxic_comments
8868,Tomi ekdom worst manus 😤,bangla,-1,-1,2,1.0,toxic_comments
8869,Erikom lokjon society noshto kore!!! 😂,english,-1,-1,1,1.0,toxic_comments
8870,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8871,Tomi ekdom worst manus,bangla,-1,-1,2,1.0,toxic_comments
8872,Tomi ekdom worst manus...,banglish,-1,-1,2,1.0,toxic_comments
8873,Erokom lokjon society noshto kore,english,-1,-1,1,1.0,toxic_comments
8874,Erokom lokjon society noshto kore,banglish,-1,-1,1,1.0,toxic_comments
8875,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8876,Tomi ekdom worst manuN,english,-1,-1,2,1.0,toxic_comments
8877,Tomi ekdom worst manus,banglish,-1,-1,2,1.0,toxic_comments
8878,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8879,You are disgusting,banglish,-1,-1,2,1.0,toxic_comments
8880,Tomi ekdom worst manus,english,-1,-1,2,1.0,toxic_comments
8881,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8882,You are disgusting,english,-1,-1,2,1.0,toxic_comments
8883,Erokom lokjon society noshto kore??,banglish,-1,-1,1,1.0,toxic_comments
8884,Erokom lokjon society noshto kore...,english,-1,-1,1,1.0,toxic_comments
8885,You arekdisgusting 😂,english,-1,-1,2,1.0,toxic_comments
