id,text,language,hate_type,target_group,severity,confidence,source_dataset
509,এই জ্ঞানী লোকজন এখানে যাচ্ছে কিন্তু মুসলিম দেশ বলার প্রধানমন্ত্রী এমপি প্রেসিডেন্ট জন ছাড়া অনেকেই আছে তারা এই জায়গায় পাও রাখতে পারে না কেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
510,আওয়ামীলীগ তো জিতে গেছে এগুলো শুধু আনুষ্ঠানিকতা,bangla,-1,2,1,1.0,blp25_subtask_1b
511,আমি দোয়া করি এশিয়া কাপে বাংলাদেশের ভরাডুবি হোক তোদের হুগার শান্ত রাব্বির কাছে মেয়ে বিয়ে দে,bangla,-1,-1,1,1.0,blp25_subtask_1b
512,কেউ কি বলতে পারেন ওরে আলগা মোমেন কেনো বলে,bangla,-1,-1,1,1.0,blp25_subtask_1b
513,কেমন লাগে আমিরকা ও পশ্চিমারা এবং নেটুজুট,bangla,-1,-1,1,1.0,blp25_subtask_1b
514,ধন্যবাদ জিয়া আমিন ও ঐ কিন্ডার গার্ডেনএর প্রতিভাবান ছাত্রীদের চমৎকার একটি মনোরম পুতুল নাচ সমগ্র জাতি উপভোগ করছেনাচের সাথে গানটির ম্যাচিংও অসাধারন,bangla,-1,-1,1,1.0,blp25_subtask_1b
515,জাই হোক পুতিন কিন্তু ইসলামের পক্ষে,bangla,-1,-1,1,1.0,blp25_subtask_1b
516,দরবেশ তো বুড়া হয়ে গেছে দরবেশের মেমোরি আর কাজ করে না,bangla,-1,-1,1,1.0,blp25_subtask_1b
517,বাশর নিয়ে কথা হবেস্ত্রীকে স্থায়ী ভাবে নিয়ে যাব,bangla,-1,-1,1,1.0,blp25_subtask_1b
518,ইসিলীগের সচিব বলে কি অবশ্য বেচারার কি বলার আছে হাসিনার দেওয়া নোট মুখস্ত করেই তো তাকে সব বলা লাগে,bangla,-1,-1,1,1.0,blp25_subtask_1b
519,কোন জায়গা মেলা টা বশেচে কেউ বলতে পারবেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
520,৭১ টিবি ও সময় টিবি রাতের ভোটের সরকারের তেলবাজি ছাড়া কিছু বুজে না,bangla,-1,2,1,1.0,blp25_subtask_1b
521,অদক্ষতার প্রমান দিল ব্রাজিল রিসাইকল করা যেত সম্পদ নষ্ট করা হল,bangla,-1,-1,1,1.0,blp25_subtask_1b
522,তবে একটা বিষয় নির্বাচন কমিশনের জন্য আগে জুতার মালা রেডি করে রাখেন,bangla,-1,2,1,1.0,blp25_subtask_1b
523,কমল দে র নতুন ভিডিও খুজতে ছি শুনতে পাইলাম ও নাকি ধরা খাইছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
524,চ্যাম্পিয়নস ট্রফি খেলে কি বাল ছিড়বে বাংলাদেশ তা আমাদের জানা আছে না খেলুক ইজ্জত বাঁচুক,bangla,-1,-1,1,1.0,blp25_subtask_1b
525,এটা আওয়ামী লীগের নেতাকর্মীর কাজ,bangla,-1,2,1,1.0,blp25_subtask_1b
526,পর্দা করাসেস হজকরে পর্দা করো,bangla,-1,-1,1,1.0,blp25_subtask_1b
527,এই মর্মান্তিক ঘটনাতেও আপনারা বিজ্ঞাপন দেনআপনাদের বিবেকের কাছে জাতি ক্ষমা চায়,bangla,-1,-1,1,1.0,blp25_subtask_1b
528,বেওয়া বাতাসে ব্যাঙার কোয়া জমজম কব্বুঅবেদ মোড় শাদ মোড়,bangla,-1,-1,1,1.0,blp25_subtask_1b
529,আমার এক আত্মীয় এখন চেন্নাই আছে চিকিতসার জন্য আল্লাহ যেন সবাইকে ভাল রাখে,bangla,-1,-1,1,1.0,blp25_subtask_1b
530,ভাগ্য ভাল ছিল যে ৩৭ ওভারের খেলা হয়েছে তা না হলে ৫০ ওভার খেলতেই পারত না আমার মনে হয়,bangla,-1,2,1,1.0,blp25_subtask_1b
531,ছোট্ট একটা খবর দেখতে যদি দুইবার অ্যাড আসে তাহলে মানুষ কিভাবে ভিডিও দেখবে আপনাদের মাথায় কি গু আছে একটা ভিডিওতে দুইতিনটা এড দেওয়া লাগে ফাউল,bangla,-1,-1,1,1.0,blp25_subtask_1b
532,আমাদের মানিকগঞ্জের সাপের উপদ্রব বেড়ে গেছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
533,নিজের টাকায় মোবাইল কিনছি,bangla,-1,-1,1,1.0,blp25_subtask_1b
534,আওয়ামী লীগ ভোট চুরি,bangla,-1,2,1,1.0,blp25_subtask_1b
535,এরকম হাজারো বিচারঝুলন্ত আছেতাই শোকাাহত পরিবারের জন্য সমবেদনা জানাচ্ছিএদেশে বিচার পাবেননাতাই আল্লাহর কাছে বিচার দিয়ে দৈয্য ধরেন ইনশাআল্লাহ আল্লাহ সঠিক বিচার করবেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
536,এই অপকর্মের হোতা ও সহযোগীদের হাতের কব্জি কেটে দেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
537,সৌদি প্রেসিডেন্ট সালমান বিন কেন মহিলার সাথে হ্যান্ডশেক করলেন ইনি একজন ধার্মিক রাষ্ট্রের প্রেসিডেন্ট,bangla,-1,-1,1,1.0,blp25_subtask_1b
538,আপনাদের কানে কানে বলবে কবে অভিযান শুরু যাতে হামাসকে বলে দিতে পারেন পুতিন কাকা ইউক্রেনে কি করছে শয়তন,bangla,-1,-1,1,1.0,blp25_subtask_1b
539,ইরাকের প্রেসিডেন্ট সাদ্দাম হোসেন কে চিনতে পারেনি ইরাকের জনগণ যার ভুক্তভোগী এখন ইরাকের প্রতিটি জনগণ,bangla,-1,1,1,1.0,blp25_subtask_1b
540,দিনাজপুর জেলার বীরগঞ্জ উপজেলার ৪নং পাল্টাপুর ইউনিয়নে আত্রাই নদীর জৈয়ন্তিয়া ঘাটে আজ সকালে এক হিন্দু মহিলার লাশ ভেসে আসেবীরগঞ্জের পাশেই আরেক মহিলার লাশ পাওয়া যায়আমরাও ধারণা করেছি এগুলো এই দূর্ঘটনায় নিহত ব্যাক্তি,bangla,-1,-1,1,1.0,blp25_subtask_1b
541,তাহলে আপনারাও কেন সোহরাওয়ার্দী উদ্যানে সমাবেশ করতে বলছেনতাহলে আপনাদের উদ্দেশ্য কি হেপাজতের মতো বিএনপিকে গুলি করে হত্যা করারা জন্য সোহরাওয়ার্দী উদ্যানে সমাবেশ করতে দিতে চান,bangla,-1,2,1,1.0,blp25_subtask_1b
542,বাঙ্গালীদের কাম আবাল কথা বলা শালা ফালতু এত টাকা প্রয়োজন কিসের বাল ফালানোর জন্য নাকি ফুটবল খেলার জন্য শালারা মাগিবাজ মদখোর জুয়া কুর একদম ছুটিয়ে লাল করে দেব নোংরামি বের করে ফেলব দের,bangla,-1,3,1,1.0,blp25_subtask_1b
543,আল্লাহ ভালো জানেন সবি আল্লাহর উপর নির্ভশীল,bangla,-1,-1,1,1.0,blp25_subtask_1b
544,মোদির প্রথম চাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
545,কমল দে বাদে কি আর কেউ নাই নাকি ওইদিকে এনার উপস্থাপনা একটুও ভালো না ভাষা হতে হবে শ্রুতিমধর যাতে দশর্ক সংবাদ শুনতে উৎসাহ পায়,bangla,-1,1,1,1.0,blp25_subtask_1b
546,সালা কাফেরজাহান্নামের কৃট,bangla,-1,1,1,1.0,blp25_subtask_1b
547,চাপা বাজি আর বাস্তবতা এক নয়এগুলো সব সৌদি অর্থায়নে তৈরিসময় সংবাদ এমনিও ফেসিবাদের দালালী করে পেট চালায়তবে বেশি দিন নয়,bangla,-1,-1,1,1.0,blp25_subtask_1b
548,পাপন পাগলা নাটক করতেছে পাপন নির্লজ্জের পদত্যাগ চাই,bangla,-1,1,1,1.0,blp25_subtask_1b
549,আওয়ামিলীগ নামক সন্ত্রাসী দল টি বি এন পির কারনেই দেশ ও জনগণের সাথে নিষ্ঠরতা করেছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
550,তো এরদোগান কি করতেছে সে নেতা হতে চায় খলিফা না,bangla,-1,-1,1,1.0,blp25_subtask_1b
551,বসলে শান্তি আসবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
552,মুশফিকুল ফজল আনসারী একটা দালাল ও পা চাঁটা কুত্তা,bangla,-1,1,1,1.0,blp25_subtask_1b
553,যারা এমন করেছে তারা মানুষ না অমানুষ,bangla,-1,-1,1,1.0,blp25_subtask_1b
554,বাংলাদেশের কিছু অন্ধ মানুষ আছে তারা এইসব চোখে দেখে না,bangla,-1,-1,1,1.0,blp25_subtask_1b
555,দেউলিয়া হাসিনা সরকার,bangla,-1,2,1,1.0,blp25_subtask_1b
556,আওয়ামী লীগের নেতা নেত্রীদের মিথ্যা কথা শুনে শয়তান ও ভয় পায়,bangla,-1,3,1,1.0,blp25_subtask_1b
557,সংবাদের মধ্যে প্রান বাঁচাতে প্রান বাঁচাতে শব্ধ কেন এতো বলা হচ্ছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
558,তারে মানে আওয়ামী ফ্যাসিবাদ একলা রাতে ভোট করতে পারবে এমনই তো মনে হচ্ছে সময় টিভির রিপোর্ট অনুযায়ী হলুদ কোথাকার মিডিয়ার জন্য ও কিন্তু বাঁশ রেডি ৭২ সময় আরো কিছু আছে অপেক্ষা করো,bangla,-1,2,1,1.0,blp25_subtask_1b
559,একজনের মানুষ আরেক ধরনের মানুষের লগে চ দিবার খ ম নষ্ট ম,bangla,-1,-1,1,1.0,blp25_subtask_1b
560,কতোটা ভয় পেলে সরকার ৩২ হাজার পুলিশ লিগ মোতায়ন করে,bangla,-1,2,1,1.0,blp25_subtask_1b
561,এটাকে অন্যান্য হাসপাতালের রোল মডেল হিসেবে তৈরী করার অনুরোধ জানাচ্ছি,bangla,-1,-1,1,1.0,blp25_subtask_1b
562,ভোট চোর ভোট চোর খুনি হাসিনা ভোট চের,bangla,-1,1,1,1.0,blp25_subtask_1b
563,বাংলাদেশ থেকে পিটার হাসকে বের করে দেওয়া হউক,bangla,-1,1,1,1.0,blp25_subtask_1b
564,এই অর্থ বিনিয়োগ যেনো পরিপূর্ণভাবে পর্যটন কেন্দ্রের উন্নয়নে ব্যায় হয় দুর্নীতির মাধ্যমে যেনো লুটপাট না হয় সেই দোয়াই করি,bangla,-1,-1,1,1.0,blp25_subtask_1b
565,সেজন্য আমি কারো সঙ্গে গন্ডগোল করলে ও নিজে থেকেই গিয়ে কথা বলি সে যদি বলতে নাও চাই আমি চেষ্টা করি যতটুকু সম্ভব কথা বলার,bangla,-1,-1,1,1.0,blp25_subtask_1b
566,আর কত দালালি করবা আরে ভাই,bangla,-1,1,1,1.0,blp25_subtask_1b
567,কিছুদিনের ভিতরেই ময়লায় ভরে যাবে কারন আমরা বাঙালি,bangla,-1,-1,1,1.0,blp25_subtask_1b
568,এরা আইন আইন বলে বাংলাদেশে কি আইন আছে,bangla,-1,2,1,1.0,blp25_subtask_1b
569,আসলে বিএনপি পথ হারা পথিক,bangla,-1,2,1,1.0,blp25_subtask_1b
570,পদ্মা সেতুর সমস্ত বাইকারদের কাগজপত্র এবং তাদের হেলমেট থাকা দরকার সাথে বাচ্চা থাকলে তাদেরও হেলমেট থাকা দরকার না হয় আইনের আওতায় আনা প্রয়োজন,bangla,-1,-1,1,1.0,blp25_subtask_1b
571,বেডায়ার জীবনে অনাকাঙ্ক্ষিত ঘটে যাওয়া একটা ঘটনা শেয়ার করছে এটা নিয়েও কতো বিতর্কিত কমেন্ট করে মানুষ বাঙ্গালী পাবলিক বলে কথা,bangla,-1,-1,1,1.0,blp25_subtask_1b
572,এগুলো হচ্ছে ভাসমান কথা ভিতরে ভিতরে গাঁজাসহ আরব দেশ দখলের চিন্তা,bangla,-1,-1,1,1.0,blp25_subtask_1b
573,মহান আল্লাহ তাআলা তাকে নেক হায়াত দান করুক এবং এই ভালো কাজগুলো বেশি বেশি করার তৌফিক দান করুক,bangla,-1,-1,1,1.0,blp25_subtask_1b
574,অলরাউন্ডার রা কি রিকি পনটিং কে গুয়া মারছে সালা,bangla,-1,3,1,1.0,blp25_subtask_1b
575,হালাই কামডা করলো কি,bangla,-1,1,1,1.0,blp25_subtask_1b
576,চোর সালারা ডাক্তারের নামে কলক্ষ,bangla,-1,1,1,1.0,blp25_subtask_1b
577,এই মাল কোথা থেকে আসল এর কথা বার্তা উগ্রপন্থী,bangla,-1,-1,1,1.0,blp25_subtask_1b
578,তুই যে কি খাইছস আল্লাহ ই জানে রিয়াদ ভাই অনেক ভালো প্লেয়ার,bangla,-1,-1,1,1.0,blp25_subtask_1b
579,ইয়েমেনি ভাইরা বিশ্ববাজারে তেলের দাম বেড়ে যাচ্ছে আমেরিকা নিজের স্বার্থে এই যুদ্ধবিরতি নিজের রাশিয়ার ওপর নিষেধাজ্ঞা দিয়ে,bangla,-1,-1,1,1.0,blp25_subtask_1b
580,উনার উপস্থাপনা খুব সুন্দর,bangla,-1,-1,1,1.0,blp25_subtask_1b
581,বিশিষ্ট দোরবীদ ফারুক সবার আগে দৌড় দিবে,bangla,-1,1,1,1.0,blp25_subtask_1b
582,আমাদের এদিকে একটু ও বৃষ্টি নাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
583,মায়ায় বাঙালির কাল যেমন রাজনৈতিক অবস্থা বর্তমানে মায়ায় বাঙালির কাল,bangla,-1,3,1,1.0,blp25_subtask_1b
584,এখানে দেখলাম বক্তাদের কোন লাভ নাই জরিপানা করলে সরকারের লাভ হয় ব্যবসায়িক চিন্তা করে যে আমি জরিপানা দিলেইতো ক্ষমা পায় তাহলে এদেরকে জাভালো লাগবে তাই খাওয়াবো,bangla,-1,-1,1,1.0,blp25_subtask_1b
585,এরা কোন দল করে সেটা বলতে কি শরম করে,bangla,-1,3,1,1.0,blp25_subtask_1b
586,এই নারীকে আমার অন্তরের অন্তরস্থল থেকে সম্মান জানাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
587,নির্বাচন সুষ্ট না হলে অবশ্যই মন্তব্য করবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
588,রাজউক এর বিচার হওয়া দরকার ওদের ঘুষ বাণিজ্যের কারনে যত দূর্ঘটনা ঢাকা শহরে,bangla,-1,-1,1,1.0,blp25_subtask_1b
589,এটাই বাঙ্গালী ভাই চুরি করেও তাদের টাকা কামাইতে হবে প্রাণের মায়া নেই,bangla,-1,-1,1,1.0,blp25_subtask_1b
590,যেখানে নর ওয়ের মতো কাফের মোনাফেক মুশরিকদের দেশে আমাদের কোরন পোড়ায় সেই তাদের দেশেই মুসলমানদের আশ্রয়ের ধুম পড়ছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
591,আপনারা সাংবাদিকরা যেভাবে শুরু করছেন তা মনে হয় আর হবে না হারলে আপনারাই আবার,bangla,-1,-1,1,1.0,blp25_subtask_1b
592,দয়া করে মিথ্যা বানোয়াট কথা বন্ধ করেন ভোট ছাড়া এমপি হওয়ার আশা ছেড়ে দিয়ে জনগণের হক আদায়ের সুযোগ সৃষ্টি করুন,bangla,-1,1,1,1.0,blp25_subtask_1b
593,বাড়ির পাশের ঘটনা,bangla,-1,-1,1,1.0,blp25_subtask_1b
594,ও পুতিন ভাই আমি রাজি,bangla,-1,-1,1,1.0,blp25_subtask_1b
595,আগে বিদ্যুৎ গ্যাসের দাম কমান ঘুষমাসোহারা অর্থ পাচার বন্ধ করেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
596,সময় লীগ টিভি দালাল,bangla,-1,2,1,1.0,blp25_subtask_1b
597,দয়া করে দিয়েননা,bangla,-1,-1,1,1.0,blp25_subtask_1b
598,বাংলাদেশী কিছু অশিক্ষিত মানুষ বসবাস করে,bangla,-1,3,1,1.0,blp25_subtask_1b
599,এর টাও দারুণ ছিল,bangla,-1,-1,1,1.0,blp25_subtask_1b
600,রংপুরের তামাক সমস্ত প্রানিকে ধবংস করে ভাই যেমন বিড়ি সিগারেট জর্দা গুল পাতা,bangla,-1,-1,1,1.0,blp25_subtask_1b
601,ধরেই নিলাম ২০২৬ হেক্সা জয় হয়ে গেলো তার পরে মিশন কি হবে নিশ্চয়ই মিশন নয়,bangla,-1,-1,1,1.0,blp25_subtask_1b
602,আমি মনে করি ট্রাম্প ভালো প্রেসিডেন্ট,bangla,-1,-1,1,1.0,blp25_subtask_1b
603,দেশ কি তোমার বাবার দুলু ডাকাত নির্বাচন হবে শেখ হাসিনার অধিনে হবে এই নির্বাচনে আদালতের সাজা প্রাপ্ত কোন আসামী অংশগ্রহণ করতে পারবেনা,bangla,-1,1,1,1.0,blp25_subtask_1b
604,আমেরিকার সাথে নেকামি করতে গেলে সারা বিশ্ব থেকে নাক কেটে দিবে দেশ দ্রোহী ভেট চুর অনির্বাচিত স্বৈরাচারী লুটেরা নাস্তিক হাসিনা লীগ কে,bangla,-1,2,1,1.0,blp25_subtask_1b
605,এড এর সাউন্ড কমানো যায় না,bangla,-1,-1,1,1.0,blp25_subtask_1b
606,ভালোই নাটক করতে পারো তুমি হাবিবুল আউয়াল তুমি শালা অযোগ্য নির্বাচন কমিশন,bangla,-1,1,1,1.0,blp25_subtask_1b
607,এম পি হলে যে কি করবে,bangla,-1,-1,1,1.0,blp25_subtask_1b
608,ওই দিন তোমারে চিনছি যখন আলেমদের উস্কানি মূলক কথা বলছো,bangla,-1,1,1,1.0,blp25_subtask_1b
609,আসলে বাংলাদেশের বড়ো বড়ো টিভি চ্যেনেল গুলো সব আন্তর্জাতিক সংবাদ প্রচার করে কিন্তু দেশের ভিতরে কি হচ্ছে তার খোঁজ খবর রাখেনা,bangla,-1,2,1,1.0,blp25_subtask_1b
610,ওর তো বিচি নাই,bangla,-1,1,1,1.0,blp25_subtask_1b
611,সেই সময় কোন অপরাধ করেছে তা না হলে কেউ কেউকে এমনে এমনে ফাঁসি দেয় না আর এগুলো সব সরকারের নাটক বলে মনে হচ্ছে আওয়ামী লীগ হলো সবচেয়ে বড় সন্ত্রাস তাদের হয়ে সাফাই না গাওয়াটাই ভালো,bangla,-1,2,1,1.0,blp25_subtask_1b
612,সব দেশেই বিয়াইনী,bangla,-1,-1,1,1.0,blp25_subtask_1b
613,পরি কল্পনা ভালো এই করছে দেশ দেউলিয়া হয়ে গিয়েছে এই পরি কল্পনাই,bangla,-1,2,1,1.0,blp25_subtask_1b
614,জি এম কাদেরের জন্য এটাই অনেক বেশি সে তো ইউনিয়ন পরিষদের চেয়ারম্যান হওয়ার যোগ্য নয়,bangla,-1,-1,1,1.0,blp25_subtask_1b
615,যার যার খেলা তার তার ভারত হারলে উৎসব সবার,bangla,-1,-1,1,1.0,blp25_subtask_1b
616,মাদারবোর্ড তত্ত্বাবধায়ক সরকারের কথা না করলো কখন,bangla,-1,1,1,1.0,blp25_subtask_1b
617,এই লোকটা এতো মিথ্যা কথা বলতে পারে পৃথিবীর অন্যতম মিথ্যাবাদী,bangla,-1,1,1,1.0,blp25_subtask_1b
618,বেআইনি ভাবে কিছু করবেন না যা করবেন আইন মেনে করবেন,bangla,-1,-1,1,1.0,blp25_subtask_1b
619,প্রশাসন দিয়ে ষড়যন্ত্র করে বিরদি দলকে দমন করো পারলে প্রশাসন ছাড়া রাস্তায় থাকতি দেখতাম তোর হেডাম কতো,bangla,-1,3,1,1.0,blp25_subtask_1b
620,শেখ হাসিনাকে সব সময় ই সভাপতি থাকবেন এবং মৃত্যুর পর ও সভাপতি থাকবেন এমন কি জাহান্নামে গিয়েও সভাপতির পথ আকরিয়ে ধরে রাখবেন,bangla,-1,1,1,1.0,blp25_subtask_1b
621,এরা সবাই খানকির পোলা খানকির পোলারা যে প্লেটে খাই সেই ফ্ল্যাটেই ছিদ্র করে,bangla,-1,3,1,1.0,blp25_subtask_1b
622,ওর কপালে জুতার বাড়ী,bangla,-1,1,1,1.0,blp25_subtask_1b
623,জয় শ্রীরাম ওবায়দুল কাদের কাউয়া,bangla,-1,1,1,1.0,blp25_subtask_1b
624,হুররে কি মজা বাংলাদেশী ব্যবসায়ীদের ঠেকাই কেডা,bangla,-1,-1,1,1.0,blp25_subtask_1b
625,কুত্তার বাচ্চারা কতো আর মানুষ মারবি তাকি দেখ আমাদের ইমাম দরজায় করা নারছে যেদিন কোনো পাথরও তোদেরকে পালাতে সাহায্য করবেনা আল্লহু আকবরের ধনি তেই তোদেরকে মাটির সাথে মিশিয়ে দিবো ইনশাআল্লাহ,bangla,-1,1,1,1.0,blp25_subtask_1b
626,বাংলাদেশ আওয়ামী লীগ যুবলীগ ছাত্রলীগ এরা কি সবাই স্বার্থন্বেষী হয়ে গেছে অনলাইনে দলের পক্ষে মানবতার পক্ষে দুই চারটা কথা বলতে কি ওদের অসুবিধা হয় যখন একটা গুজব রটায় বিরোধীদল ওদের স্বপক্ষে শত শত হাজার হাজার লক্ষ লক্ষ কমেন্ট পড়ে যদিও আমরা জানি ওদের একটা মানুষের আইডি আছে,bangla,-1,2,1,1.0,blp25_subtask_1b
627,এটাই ইসলাম ধর্মের আসল রুপ নবী মোহাম্মাদ এবং তার সাহাবীরা হত্যা ধর্ষণ এই গুলাই করত,bangla,-1,3,1,1.0,blp25_subtask_1b
628,ধন্যবাদ মানবতার ফেরিওয়ালা মাননীয় প্রধানমন্ত্রী জননেত্রী শেখ হাসিনাকে,bangla,-1,-1,1,1.0,blp25_subtask_1b
629,জনগণকে সব বোকা বানায় শুধু পু লীগ বুদ্ধিমান,bangla,-1,2,1,1.0,blp25_subtask_1b
630,বিএনপি বা আওয়ামী কোন দলই আমার পছন্দ না তবুও বলতে হয় এমুহূর্তে বিএনপি সবার ভালবাসায় ভাসছে ভোগে নয় ত্যাগেই সুখ,bangla,-1,2,1,1.0,blp25_subtask_1b
631,এই বানচোদ সাকিবের বানচোদ মার্কা সিদ্ধান্তের জন্য দল হেরেছে নিজেরা আগে বোলিং করে শরিফুল কে চোদন খাওয়ালো নিজের ক্যারিয়ারের চিন্তা মাথা থেকে যায়নি,bangla,-1,1,1,1.0,blp25_subtask_1b
632,ওনার ধারণা সত্য হবে ইনশাআল্লাহ,bangla,-1,-1,1,1.0,blp25_subtask_1b
633,দালালের রোজি ভালো হবে,bangla,-1,1,1,1.0,blp25_subtask_1b
634,ব্রাজিলের জন্য শুভকামনা রইল,bangla,-1,-1,1,1.0,blp25_subtask_1b
635,শয়তান এখন আর শয়তানি করে না শেখ হাসিনার শয়তানি দেখে,bangla,-1,-1,1,1.0,blp25_subtask_1b
636,সিভল কি কম পড়চে মনে হয় ১২জন যায় কি ভাল পালাইব,bangla,-1,-1,1,1.0,blp25_subtask_1b
637,শান্তির দিন আজকে শেষ কাল থেকে অশান্তি শুরু ইসলামী আন্দোলন বাংলাদেশ জিন্দাবাদ,bangla,-1,2,1,1.0,blp25_subtask_1b
638,আমাদের দাবি একটাই চীনের সাথে মিলে তিস্তা বাস্তবায়ন চাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
639,অবশ্যই বিএনপি সেদিন যে দোড় দিলো,bangla,-1,2,1,1.0,blp25_subtask_1b
640,বিচার হীনতা ইবেবিচারের মূল কারন,bangla,-1,2,1,1.0,blp25_subtask_1b
641,প্রবাসিদের জণ্য বাত দেওয়া হোক যে যতো টাকা পাটবে তকে ততো বেশি দেওয়া হবে কারণ বৃদ্ধোবয়স কিছু করচে পারেণা,bangla,-1,-1,1,1.0,blp25_subtask_1b
642,বাংলাদেশকে তুরস্কের ও সিরিয়ার পাশে থাকার আহবান জানাচ্ছি,bangla,-1,-1,1,1.0,blp25_subtask_1b
643,এটি কি চাল কোন ধানের তার উদাহরণ দিয়ে জনগণকে ধোকা দেওয়া থেকে বাঁচার আবেদন করা হচ্ছে,bangla,-1,-1,1,1.0,blp25_subtask_1b
644,প্রতিবাদ জানিয়ে লাভ কি গুলি করে ওই বিএসএফকে মার,bangla,-1,1,1,1.0,blp25_subtask_1b
645,আল্লাহ আপনাকে সৎ মানুষ হওয়ার সুযোগ দিয়েছেন সুযোগ টা কাজে লাগান না হলে আল্লাহর পাকড়াও অনেক ভয়াবহ অশ্লিল পোশাক ছেলেদেরমত চুল কাটা এগুলো কখনো মুসলিমদের বৈশিষ্ট্য না,bangla,-1,-1,1,1.0,blp25_subtask_1b
646,জাতীয় পার্টি এবং জিএম কাদেরকে বাংলার মাটি থেকে ব্যান করে দেওয়া উচিত নির্লজ্জ বেহায়া কুলাঙ্গার একটা,bangla,-1,1,1,1.0,blp25_subtask_1b
647,এ পর্যন্ত দেখলাম না একটা গাড়ি গরিব যারা চাষাবাদ করে রিক্সা চালায় তারা পেতে সব দেখি ধনীরাই পাই,bangla,-1,-1,1,1.0,blp25_subtask_1b
648,ডিজিটাল বাংলাদেশ করছো ডেঙ্গু তারাই তো ভালা না তোমরা কি রাজনীতির লোক বইলা,bangla,-1,-1,1,1.0,blp25_subtask_1b
649,তোমরা জাতীর বিপরীত শক্তি সুতরাং সময় টিভির যা রিপোর্ট তা সর্বদাই জনবিরোধ,bangla,-1,2,1,1.0,blp25_subtask_1b
650,আলহামদুলিল্লাহ জয় বাংলা জয় বঙ্গবন্ধু,bangla,-1,-1,1,1.0,blp25_subtask_1b
651,এত টা সোজা না আমেরিকা এবং চীনের অর্থনীতি এতটাই একে অপরের ওপর নির্ভরশীল যে উভয়ের অর্থনীতি ধ্বংস করে দিতে পারে,bangla,-1,2,1,1.0,blp25_subtask_1b
652,বেশি চালাক হলে এরকমই হয় অতি চালাকের গলায় দড়ি,bangla,-1,1,1,1.0,blp25_subtask_1b
653,উপস্থাপকের কি পাইলস এর সমস্যা রয়েছে এভাবে খবর পড়ে কেনো একে বাদ দেন৷ কুত্থে কুত্থে খবর পড়ে,bangla,-1,-1,1,1.0,blp25_subtask_1b
654,আলহামদুলিলাহ মাননীয় প্রধানমন্ত্রীর শেখ হাসিনার আপনার কে অনেক অনেক ধন্যবাদ,bangla,-1,-1,1,1.0,blp25_subtask_1b
655,ওরে তুরা আগে নিজের দেশে কি হচ্ছে তাই বল তোদের পাপন কুত্তার বাচ্ছা সরবেনা সবাপতির পদ থেকে এই পাপন ই আজ ক্রিকেটা ধংস করে দিলো সালা খেলা টাকে নিয়া তামাশা সুরু করছে এই পাপন যে কবে মরবে তা আল্লাহ জানে পাপন যতো দিন বোডে থাকবে ততো দিনই আর খেলার উন্নতি হবে না কারন হারামি গুলা বিদেশি কোচ নিয়া আসে শুদু কমিশোন নেবার জন্নো আর পাপন কুত্তার বাচ্চা ক্রিকেটের কি বুঝে,bangla,-1,-1,1,1.0,blp25_subtask_1b
656,বিএনপি দল বাদ দিয়ে জাতীয় পার্টি করেন ইসলামিক দল জাতীয় পার্টিজাতীয় পার্টি মসজিদের কারেন্ট বিল মাপ করেছিলো বিএনপি মসজিদের কারেন্ট বিল সুধ সমেদ উশুল করেছে,bangla,-1,2,1,1.0,blp25_subtask_1b
657,রুবেল এখন বাংলাদেশের সমান আর বাংলাদেশের ছাগলগুলো আছে রাশিয়া কে নিয়ে,bangla,-1,1,1,1.0,blp25_subtask_1b
658,হাসিনার উন্নয়ন উল্লাহ হয়ে গেছে সাধারণ মানুষ কে আল্লাহ পাক রক্ষা করবে ন,bangla,-1,-1,1,1.0,blp25_subtask_1b
659,ওনার বেগতিগত নাহ সারা বাংলাদেশের সম্মান,bangla,-1,-1,1,1.0,blp25_subtask_1b
660,এরা কি এমপি না ড্যামি মিথ্যা বলা যাবেনা,bangla,-1,-1,1,1.0,blp25_subtask_1b
